almaMmsId	rpbId	hbzId	zdbId
990192229030206441	RPB929t01039645		CT001003757
990183495230206441	RPB929t01039648		CT001001800
990184843920206441	RPB929t01039650		CT001002091
990189765040206441	RPB929t01039652		CT001003060
990190125830206441	RPB929t01039654		HT017107862
990186645650206441	RPB929t01039660		CT001002077
990186645660206441	RPB929t01039662		CT001002076
990193588050206441	RPB929t01039664		CT001004216
990186873380206441	RPB929t01039673		CT001002186
990187087160206441	RPB929t01039678		CT001002232
990191940100206441	RPB929t01039684		CT001003805
990189969280206441	RPB929t01039690		CT001003146
990192680090206441	RPB929t01039691		CT001004021
990188700390206441	RPB929t01039695		CT001002702
990188855790206441	RPB929t01039707		CT001002735
990189931710206441	RPB929t01039720		CT001003130
990193086900206441	RPB929t01039746		CT001004158
990187482190206441	RPB929t01039748		CT001002349
990189647580206441	RPB929t01039755		CT001002955
990193588000206441	RPB929t01039778		CT001003369
990190950620206441	RPB929t01039779		CT001003370
990187775470206441	RPB929t01039780		CT001002457
990187775530206441	RPB929t01039781		CT001002462
990187717360206441	RPB929t01039784		CT001002441
990187465520206441	RPB929t01039787		CT001002342
990182207750206441	RPB929t01039788		CT001001495
990182207760206441	RPB929t01039790		CT001001498
990181798980206441	RPB929t01039793		CT001001471
990184741190206441	RPB929t01039810		CT001002042
990190485030206441	RPB929t01039813		CT001003302
990189952900206441	RPB929t01039814		CT001003131
990192539580206441	RPB929t01039816		CT001003972
990190517900206441	RPB929t01039817		CT001003295
990192228940206441	RPB929t01039820		CT001003864
990192213350206441	RPB929t01039821		CT001003857
990184048780206441	RPB929t01039840		CT001001919
990191001440206441	RPB929t01039842		CT001002164
990184442620206441	RPB929t01039843		CT001001953
990191787080206441	RPB929t01039844		CT001003778
990183462390206441	RPB929t01039848		CT001001743
990187775590206441	RPB929t01039853		CT001002474
990187609200206441	RPB929t01039855		CT001002362
990187609380206441	RPB929t01039859		CT001002408
990192479560206441	RPB929t01039860		CT001003739
990192932740206441	RPB929t01039864		CT001004119
990191685370206441	RPB929t01039869		CT001003267
990192680180206441	RPB929t01039875		CT001004025
990188222080206441	RPB929t01039885		CT001002583
990188207220206441	RPB929t01039886		CT001002582
990190686300206441	RPB929t01039887		CT001003329
990188421620206441	RPB929t01039889		CT001002650
990183495200206441	RPB929t01039903		CT001001798
990188373230206441	RPB929t01039904		CT001002538
990182631020206441	RPB929t01039906		CT001001531
990187609240206441	RPB929t01039907		CT001002404
990192609780206441	RPB929t01039908		CT001003969
990192539740206441	RPB929t01039909		CT001003986
990192932750206441	RPB929t01039910		CT001004121
990184657970206441	RPB929t01039911		HT016760087
990187520140206441	RPB929t01039914		CT001002387
990191216730206441	RPB929t01039915		CT001003511
990189283400206441	RPB929t01039916		CT001002860
990189300440206441	RPB929t01039917		CT001002872
990192479580206441	RPB929t01039925		CT001003740
990189300430206441	RPB929t01039943		CT001002871
990184323800206441	RPB929t01039951		CT001001941
990187087090206441	RPB929t01039953		CT001002233
990192539530206441	RPB929t01039954		CT001003859
990182971630206441	RPB929t01039955		CT001001650
990183718770206441	RPB929t01039956		CT001001875
990182176100206441	RPB929t01039957		CT001001475
990191656540206441	RPB929t01039959		CT001003621
990182311940206441	RPB929t01039960		CT001001504
990187609190206441	RPB929t01039961		CT001002363
990184477970206441	RPB929t01039965		CT001001955
990191844190206441	RPB929t01039977		CT001003782
990184843860206441	RPB929t01039980		CT001001931
990191657200206441	RPB929t01039981		CT001003546
990188141280206441	RPB929t01039985		CT001002548
990182720340206441	RPB929t01039986		CT001001517
990188191750206441	RPB929t01039990		CT001002572
990191920710206441	RPB929t01039991		HT017282957
990191956950206441	RPB929t01039995		CT001003758
990190464990206441	RPB929t01039998		CT001003287
990184494750206441	RPB929t01040002		CT001001968
990186857630206441	RPB929t01040003		CT001002163
990184623390206441	RPB929t01040004		CT001001956
990188269180206441	RPB929t01040006		HT016935774
990189969270206441	RPB929t01040018		CT001003145
990192609880206441	RPB929t01040021		CT001003959
990183717960206441	RPB929t01040022		CT001001874
990191657660206441	RPB929t01040023		CT001003524
990190254150206441	RPB929t01040029		CT001003212
990184105760206441	RPB929t01040030		CT001001940
990184460050206441	RPB929t01040036		CT001001982
990193588060206441	RPB929t01040076		CT001004215
990187331000206441	RPB929t01040080		CT001002283
990193540630206441	RPB929t01040086		CT001004229
990187609370206441	RPB929t01040097		CT001002407
990187271910206441	RPB929t01040122		CT001002273
990184543280206441	RPB929t01040123		HT016748689
990192652470206441	RPB929t01040132		CT001003984
990182207700206441	RPB929t01040134		CT001001490
990192271390206441	RPB929t01040136		CT001003862
990188714310206441	RPB929t01040145		CT001002700
990188157020206441	RPB929t01040147		CT001002551
990187811010206441	RPB929t01040169		CT001002478
990182833610206441	RPB929t01040172		CT001001574
990189646550206441	RPB929t01040174		CT001002956
990193523930206441	RPB929t01040175		CT001004223
990188714180206441	RPB929t01040177		CT001002701
990190571400206441	RPB929t01040181		CT001003313
990192805450206441	RPB929t01040182		CT001003987
990190312060206441	RPB929t01040183		CT001003247
990192727010206441	RPB929t01040191		CT001003430
990182833460206441	RPB929t01040196		CT001001573
990184166010206441	RPB929t01040201		CT001001946
990188370840206441	RPB929t01040205		HT016945098
990189160520206441	RPB929t01040211		HT017015342
990188712920206441	RPB929t01040216		HT016973023
990188734060206441	RPB929t01040222		HT016975140
990189180300206441	RPB929t01040225		HT017017298
990189162670206441	RPB929t01040226		HT017015559
990191844180206441	RPB929t01040227		CT001003781
990188604570206441	RPB929t01040232		HT016967572
990188616060206441	RPB929t01040233		HT016968733
990188734130206441	RPB929t01040234		HT016975147
990189180330206441	RPB929t01040249		HT017017301
990189180150206441	RPB929t01040253		HT017017283
990191658660206441	RPB929t01040265		CT001003515
990182774360206441	RPB929t01040268		CT001001558
990184442530206441	RPB929t01040271		CT001001945
990183343800206441	RPB929t01040272		CT001001772
990192350870206441	RPB929t01040273		CT001003870
990191660940206441	RPB929t01040284		CT001003708
990192805370206441	RPB929t01040285		CT001004053
990192680200206441	RPB929t01040290		CT001004027
990192463860206441	RPB929t01040297		CT001003917
990191685640206441	RPB929t01040301		CT001002996
990192726970206441	RPB929t01040302		CT001003709
990190104570206441	RPB929t01040305		CT001003187
990190104550206441	RPB929t01040307		CT001003186
990188714300206441	RPB929t01040310		CT001002698
990189112650206441	RPB929t01040311		CT001002785
990191658590206441	RPB929t01040313		CT001003603
990193588010206441	RPB929t01040314		CT001003428
990192539500206441	RPB929t01040316		CT001003745
990191659530206441	RPB929t01040317		CT001003429
990192790060206441	RPB929t01040328		CT001004079
990192904050206441	RPB929t01040329		CT001004110
990183041560206441	RPB929t01040334		CT001001605
990192890320206441	RPB929t01040341		CT001004089
990190390760206441	RPB929t01040342		CT001003201
990189081160206441	RPB929t01040343		CT001002773
990191660930206441	RPB929t01040346		CT001003659
990188855720206441	RPB929t01040349		CT001002699
990183154490206441	RPB929t01040362		CT001001688
990189931700206441	RPB929t01040363		CT001003127
990192709840206441	RPB929t01040365		CT001004029
990192610020206441	RPB929t01040366		CT001003930
990192948110206441	RPB929t01040368		CT001004114
990191844240206441	RPB929t01040376		CT001003777
990184509820206441	RPB929t01040383		CT001001969
990192680080206441	RPB929t01040396		CT001004022
990186838730206441	RPB929t01040401		CT001002176
990192287090206441	RPB929t01040416		CT001003868
990183769850206441	RPB929t01040423		CT001001883
990188035670206441	RPB929t01040424		HT016913186
990190686170206441	RPB929t01040425		CT001003340
990190607280206441	RPB929t01040430		CT001002227
990190571420206441	RPB929t01040432		CT001003320
990184442650206441	RPB929t01040434		CT001002008
990182431140206441	RPB929t01040435		CT001001518
990189492990206441	RPB929t01040440		CT001002957
990193102530206441	RPB929t01040441		CT001004152
990187087150206441	RPB929t01040482		CT001002228
990192694960206441	RPB929t01040483		CT001004011
990190646610206441	RPB929t01040484		CT001003336
990193587990206441	RPB929t01040485		CT001003200
990182176470206441	RPB929t01040486		CT001001505
990192271470206441	RPB929t01040489		CT001003867
990184369200206441	RPB929t01040490		CT001001961
990189764700206441	RPB929t01040491		CT001002855
990186971440206441	RPB929t01040493		CT001002201
990188141230206441	RPB929t01040494		CT001002554
990184534590206441	RPB929t01040498		CT001002020
990183769800206441	RPB929t01040500		CT001001890
990182754350206441	RPB929t01040501		CT001001551
990184843850206441	RPB929t01040502		CT001001938
990192271490206441	RPB929t01040504		CT001003854
990188141270206441	RPB929t01040505		CT001002546
990190848080206441	RPB929t01040507		CT001003364
990183718650206441	RPB929t01040508		CT001001866
990192948030206441	RPB929t01040511		CT001004115
990189841570206441	RPB929t01040515		CT001003011
990189841580206441	RPB929t01040516		CT001003055
990191659360206441	RPB929t01040517		CT001003203
990191082380206441	RPB929t01040524		CT001003467
990189931680206441	RPB929t01040525		CT001003123
990191658630206441	RPB929t01040535		CT001003626
990191658620206441	RPB929t01040536		CT001003627
990187592070206441	RPB929t01040543		CT001002424
990192539550206441	RPB929t01040544		CT001003860
990187087010206441	RPB929t01040546		CT001002230
990187592000206441	RPB929t01040547		CT001002427
990188191730206441	RPB929t01040550		CT001002568
990191661390206441	RPB929t01040553		CT001003666
990187087190206441	RPB929t01040554		CT001002229
990192906900206441	RPB929t01040560	2680798-1	HT017379842
990189163990206441	RPB929t01040568		CT001002803
990188359230206441	RPB929t01040569		CT001002632
990191920600206441	RPB929t01040570		HT017282944
990192906610206441	RPB929t01040576	2680771-3	HT017379813
990184843900206441	RPB929t01040584		CT001002089
990192609850206441	RPB929t01040587		CT001003712
990191737810206441	RPB929t01040588		CT001003733
990191001480206441	RPB929t01040592		CT001003321
990191058480206441	RPB929t01040593		CT001003450
990191058500206441	RPB929t01040594		CT001003451
990191557310206441	RPB929t01040597		HT017247377
990183041990206441	RPB929t01040600		CT001001647
990191661140206441	RPB929t01040603		CT001003653
990183718780206441	RPB929t01040604		CT001001867
990184105750206441	RPB929t01040605		CT001001939
990190125920206441	RPB929t01040606		HT017107871
990188251120206441	RPB929t01040620		CT001002565
990183658120206441	RPB929t01040621		CT001001843
990192609920206441	RPB929t01040622		CT001003926
990184843910206441	RPB929t01040624		CT001002090
990183109130206441	RPB929t01040626		CT001001711
990186953060206441	RPB929t01040634		CT001002188
990189249860206441	RPB929t01040636		CT001002814
990192966070206441	RPB929t01040641		CT001004113
990182971530206441	RPB929t01040642		CT001001648
990191659610206441	RPB929t01040648		CT001003654
990187309970206441	RPB929t01040655		CT001002287
990187108730206441	RPB929t01040656		CT001002245
990191658860206441	RPB929t01040660		CT001003655
990189492920206441	RPB929t01040661		CT001002940
990186751180206441	RPB929t01040662		CT001002147
990188853800206441	RPB929t01040663		CT001002706
990188714320206441	RPB929t01040665		CT001002697
990189126900206441	RPB929t01040671		CT001002781
990184403700206441	RPB929t01040691		CT001001974
990188126750206441	RPB929t01040692		CT001002506
990191844250206441	RPB929t01040693		CT001003769
990192271480206441	RPB929t01040695		CT001003855
990187592060206441	RPB929t01040699		CT001002425
990193588700206441	RPB929t01040707	2689573-0	HT017446139
990191658560206441	RPB929t01040716		CT001003601
990191888330206441	RPB929t01040721		CT001003770
990192726960206441	RPB929t01040722		CT001003472
990190134500206441	RPB929t01040723		HT017108731
990191888240206441	RPB929t01040732		CT001003774
990184524620206441	RPB929t01040735		HT016746825
990183495240206441	RPB929t01040743		CT001001794
990190831690206441	RPB929t01040744		CT001003365
990187609250206441	RPB929t01040745		CT001002406
990192524570206441	RPB929t01040763		CT001003978
990189841560206441	RPB929t01040771		CT001002890
990190662530206441	RPB929t01040775		CT001003327
990192754090206441	RPB929t01040778		CT001004075
990191001510206441	RPB929t01040780		CT001003425
990192524530206441	RPB929t01040782		CT001003967
990188141250206441	RPB929t01040787		CT001002549
990192463830206441	RPB929t01040793		CT001003907
990190888520206441	RPB929t01040794		CT001003386
990192652530206441	RPB929t01040795		CT001003927
990187107470206441	RPB929t01040808		HT016822250
990188373240206441	RPB929t01040811		CT001002614
990191657090206441	RPB929t01040812		CT001003629
990189969350206441	RPB929t01040816		CT001003125
990186820730206441	RPB929t01040843		CT001002146
990192652590206441	RPB929t01040853		CT001003929
990190686240206441	RPB929t01040859		CT001003342
990187087220206441	RPB929t01040862		CT001001555
990190540180206441	RPB929t01040870		CT001003309
990186680220206441	RPB929t01040871		CT001002113
990182891730206441	RPB929t01040872		CT001001633
990191685660206441	RPB929t01040873		CT001002994
990192652550206441	RPB929t01040875		CT001003928
990182850420206441	RPB929t01040885		CT001001557
990191656560206441	RPB929t01040886		CT001003620
990186857620206441	RPB929t01040888		CT001002165
990190607420206441	RPB929t01040891		CT001003328
990186953040206441	RPB929t01040892		HT016806784
990188763990206441	RPB929t01040895		CT001002718
990191975210206441	RPB929t01040902		CT001003836
990184442580206441	RPB929t01040919		CT001001943
990190312010206441	RPB929t01040921		CT001003216
990191113990206441	RPB929t01040927		CT001003487
990189549580206441	RPB929t01040929		CT001002997
990184086630206441	RPB929t01040936		CT001001935
990186873360206441	RPB929t01040937		CT001002162
990184068640206441	RPB929t01040938		CT001001933
990188157110206441	RPB929t01040939		CT001002550
990183023860206441	RPB929t01040940		CT001001674
990183718600206441	RPB929t01040945		CT001001870
990184369180206441	RPB929t01040946		CT001001954
990183295710206441	RPB929t01040953		CT001001734
990184757090206441	RPB929t01040954		CT001002060
990188207100206441	RPB929t01040958		CT001002577
990189283420206441	RPB929t01040959		CT001002859
990184741200206441	RPB929t01040971		CT001002040
990192367120206441	RPB929t01040972		CT001003887
990193293440206441	RPB929t01040974		CT001004183
990190335770206441	RPB929t01040976		CT001003249
990188750250206441	RPB929t01040978		CT001002730
990191015150206441	RPB929t01040979		CT001003434
