name	id
Bünting Tee-Museum	http://lobid.org/organisations/DE-MUS-723619#!
Bibliothek der Pädagogischen Hochschule Heidelberg	http://lobid.org/organisations/DE-He76#!
früher: Universität Gießen, Bibliothek Frauenheilkunde und Geburtshilfe	http://lobid.org/organisations/DE-26-256#!
Braun-Sammlung Ettel	http://lobid.org/organisations/DE-MUS-139420#!
früher: Mutzschen, Stadtmuseum Mutzschen	http://lobid.org/organisations/DE-MUS-856615#!
Haus der Geschichte der Bundesrepublik Deutschland	http://lobid.org/organisations/DE-MUS-319611#!
Comenius-Institut, Evangelische Arbeitsstätte für Erziehungswissenschaft e.V., Bibliothek	http://lobid.org/organisations/DE-Mue300#!
Kreismuseum Jerichower Land	http://lobid.org/organisations/DE-MUS-804317#!
Max-Planck-Institut für Psycholinguistik, Bibliothek	http://lobid.org/organisations/DE-Y4#!
früher: Universität Münster, Institut für Rechtsmedizin der Universität, Bibliothek	http://lobid.org/organisations/DE-6-039#!
Buchholzer Heimatmuseum und Sniers Hus	http://lobid.org/organisations/DE-MUS-324618#!
Heimatmuseum des Landkreises Regensburg	http://lobid.org/organisations/DE-MUS-177115#!
Natur- und Landschaftsmuseum im Werther Tor	http://lobid.org/organisations/DE-MUS-987115#!
Thüringer Universitäts- und Landesbibliothek, Zweigbibliothek Klinik für Urologie	http://lobid.org/organisations/DE-27-136#!
früher: Kunstsammlungen zu Weimar, Bibliothek	http://lobid.org/organisations/DE-Wim12#!
Westfälisches KettenschmiedeMuseum	http://lobid.org/organisations/DE-MUS-137820#!
Heimatmuseum Rauschenberg	http://lobid.org/organisations/DE-MUS-114718#!
Deutsche Sporthochschule Köln, Institut für Kreislaufforschung und Sportmedizin, Abt.2: Präventive und rehabilitative Sport- und Leistungsmedizin, Bibliothek	http://lobid.org/organisations/DE-Kn41-9#!
Stadtarchiv Schönebeck	http://lobid.org/organisations/DE-Sho6#!
früher: Universitätsbibliothek Mannheim,  Bereichsbibliothek Betriebswirtschaftslehre (BWL), Lehrstuhl für Wirtschaftsinformatik III, Bibliothek	http://lobid.org/organisations/DE-180-2-19#!
Klostermuseum	http://lobid.org/organisations/DE-MUS-111011#!
TU Darmstadt, Institut für Geodäsie	http://lobid.org/organisations/DE-17-8#!
Fraunhofer-Institut für Silicatforschung ISC, Bibliothek	http://lobid.org/organisations/DE-W78S#!
International School of Management, Bibliothek	http://lobid.org/organisations/DE-1843#!
Max-Planck-Institut für evolutionäre Anthropologie, Bibliothek	http://lobid.org/organisations/DE-L321#!
Städtisches Museum / Abt. Feuerwehr- und Technikmuseum	http://lobid.org/organisations/DE-MUS-900618#!
AMEOS Klinikum Haldensleben, Bereich Psychiatrie, Wissenschaftliche Bibliothek	http://lobid.org/organisations/DE-Hal1#!
Dritte Welt Forum in Hannover e.V., Archiv und Bibliothek	http://lobid.org/organisations/DE-Hv136#!
Heimatstube	http://lobid.org/organisations/DE-MUS-781219#!
Marineschule Mürwik (MSM), Fachinformationsstelle (FISt), Bibliothek	http://lobid.org/organisations/DE-Fl4#!
Universitätsbibliothek Regensburg, Poststelle	http://lobid.org/organisations/DE-619#!
Marienbibliothek	http://lobid.org/organisations/DE-Ha32#!
Heimatmuseum Pfuhl	http://lobid.org/organisations/DE-MUS-387515#!
früher: Bad Oldesloe, Stiftungen der Sparkasse Holstein	http://lobid.org/organisations/DE-MUS-720628#!
Kallmann-Museum	http://lobid.org/organisations/DE-MUS-385217#!
Stadtbücherei im Marstall	http://lobid.org/organisations/DE-1030#!
Museum Zons	http://lobid.org/organisations/DE-MUS-151519#!
Stadtbücherei Weener	http://lobid.org/organisations/DE-1108#!
Universität Hamburg, Fachbereichsbibliothek Biologie, Standort Klein Flottbek	http://lobid.org/organisations/DE-18-305#!
Papier-Museum+Papiermühle Weddersleben	http://lobid.org/organisations/DE-MUS-919919#!
Paulinerkirche - Historisches Gebäude der Niedersächsischen Staats- und Universitätsbibliothek	http://lobid.org/organisations/DE-MUS-792110#!
Museumsstellwerk	http://lobid.org/organisations/DE-MUS-119322#!
Richard-Strauss-Institut, Bibliothek	http://lobid.org/organisations/DE-Gp1#!
Gedenkstätte Buchenwald	http://lobid.org/organisations/DE-MUS-880019#!
Staatliches Berufsschulzentrum Kyffhäuserkreis, Bibliothek	http://lobid.org/organisations/DE-2507#!
Universität Mainz, Bereichsbibliothek Georg Forster-Gebäude / Geographie und Geowissenschaften	http://lobid.org/organisations/DE-77-110#!
früher: Karlsruhe, KIT-Bibliothek, Bibliothek des Fachgebiets Strömungsmaschinen	http://lobid.org/organisations/DE-90-107#!
Stadtbibliothek Salzkotten	http://lobid.org/organisations/DE-1345#!
Stadtbücherei St. Martinus Kerpen	http://lobid.org/organisations/DE-1222#!
früher: Universität Frankfurt, Schwerpunktbibliothek Rechnungswesen	http://lobid.org/organisations/DE-30-315#!
KunstMuseum Donau-Ries	http://lobid.org/organisations/DE-MUS-097821#!
Olympiamuseum	http://lobid.org/organisations/DE-MUS-074224#!
Heimat-Museum Maintal e.V.	http://lobid.org/organisations/DE-MUS-287014#!
Heimatmuseum ""Das hohe Haus""	http://lobid.org/organisations/DE-MUS-085125#!
Ausstellungen im Haus der Kultur	http://lobid.org/organisations/DE-MUS-613616#!
früher: Biberach/Riß, Weberhaus	http://lobid.org/organisations/DE-MUS-954516#!
Stiftung Nds. Gedenkstätten+Gedenkstätte in der JVA	http://lobid.org/organisations/DE-MUS-422811#!
Museum Wimpelinhof	http://lobid.org/organisations/DE-MUS-212817#!
Verein für Familienkunde in Baden-Württemberg e.V., Vereinsbücherei	http://lobid.org/organisations/DE-Stg273#!
Universitätsbibliothek Kiel, Fachbibliothek am Musikwissenschaftlichen Institut	http://lobid.org/organisations/DE-8-46#!
Berliner Medizinhistorisches Museum der Charité	http://lobid.org/organisations/DE-MUS-817610#!
früher: Göttingen; Department für Nutzpflanzenwissenschaften, Abteilung Agrarpedologie, Bibliothek	http://lobid.org/organisations/DE-7-602#!
Heimatmuseum Ihringen	http://lobid.org/organisations/DE-MUS-929119#!
Stadtbücherei Delmenhorst	http://lobid.org/organisations/DE-1026#!
Zentrum Umwelt und Arbeitsmedizin, Abteilung Allgemeine Hygiene und Umweltmedizin, Bibliothek	http://lobid.org/organisations/DE-7-732#!
Gemeindebücherei Offenbach	http://lobid.org/organisations/DE-1343#!
Universität Paderborn, Musikwissenschaftliches Seminar Detmold/Paderborn	http://lobid.org/organisations/DE-2877#!
Stadtbibliothek im MedienHaus	http://lobid.org/organisations/DE-168#!
Museum Barockscheune	http://lobid.org/organisations/DE-MUS-776618#!
Museen der Stadt Regensburg/Historisches Museum	http://lobid.org/organisations/DE-MUS-115617#!
Ernst-Moritz-Arndt-Museum Garz	http://lobid.org/organisations/DE-MUS-832619#!
Mineralien-Museum	http://lobid.org/organisations/DE-MUS-102314#!
Museum Sankt Johann Nepomuk	http://lobid.org/organisations/DE-MUS-081425#!
Josefine und Eduard von Portheim-Stiftung, Bibliothek	http://lobid.org/organisations/DE-He72#!
Schulmuseum Grötzingen	http://lobid.org/organisations/DE-MUS-977519#!
Rathaus-Galerie Ailingen	http://lobid.org/organisations/DE-MUS-298613#!
Stadtbücherei Sulingen	http://lobid.org/organisations/DE-1170#!
Universitätsbibliothek Kiel, Fachbibliothek am Institut für Klassische Altertumskunde	http://lobid.org/organisations/DE-8-50#!
Historisches Museum - Residenzschloß Urach	http://lobid.org/organisations/DE-MUS-136218#!
Prignitz-Dorf-Demerthin	http://lobid.org/organisations/DE-MUS-897210#!
Heimatmuseum	http://lobid.org/organisations/DE-MUS-019623#!
Chemisches und Veterinäruntersuchungsamt Freiburg, Dienstgebäude Tierhygiene, Bibliothek	http://lobid.org/organisations/DE-Frei95#!
Narrenmuseum der Narrenzunft Rheinfelden/Baden e.V.	http://lobid.org/organisations/DE-MUS-721811#!
Universitätsbibliothek Kassel, Standort Holländischer Platz	http://lobid.org/organisations/DE-34-25#!
Heimatmuseum Alverdissen	http://lobid.org/organisations/DE-MUS-090622#!
Stadtbibliothek Bensheim	http://lobid.org/organisations/DE-822#!
Stadtbibliothek Oranienburg	http://lobid.org/organisations/DE-508#!
Neisser Haus - Heimatmuseum und Archiv	http://lobid.org/organisations/DE-MUS-283814#!
Kellereimuseum Schloss Wachenheim	http://lobid.org/organisations/DE-MUS-164327#!
Klinik für Psychiatrie und Psychotherapie (Department für Psychische Erkrankungen), Bibliothek	http://lobid.org/organisations/DE-25-20#!
Kirchenmuseum	http://lobid.org/organisations/DE-MUS-283012#!
Physikalisch-Technische Bundesanstalt, Institut Berlin, Bibliothek	http://lobid.org/organisations/DE-B108#!
Nordost-Institut an der Universität Hamburg, Bibliothek	http://lobid.org/organisations/DE-Luen5#!
Stadtbücherei Wiehl	http://lobid.org/organisations/DE-815#!
Erzgebirgisches Spielzeugmuseum	http://lobid.org/organisations/DE-MUS-862511#!
Gemeindebücherei Veitsbronn	http://lobid.org/organisations/DE-3057#!
Feldbahnmuseum Guldental	http://lobid.org/organisations/DE-MUS-004126#!
TU Berlin, Institut für Geodäsie und Geoinformationstechnik, Bibliothek Geodäsie	http://lobid.org/organisations/DE-83-728#!
Universität Hamburg, Musikwissenschaftliches Institut, Bibliothek	http://lobid.org/organisations/DE-18-114#!
Institut für Neutestamentliche Textforschung, Bibliothek	http://lobid.org/organisations/DE-6-182#!
Stadtmuseum Fembohaus	http://lobid.org/organisations/DE-MUS-106910#!
Hohner Dorfmuseum	http://lobid.org/organisations/DE-MUS-743019#!
Universität Köln, Philosophisches Seminar, Bibliothek	http://lobid.org/organisations/DE-38-401#!
Reichsburg Cochem	http://lobid.org/organisations/DE-MUS-250611#!
Klassik Stiftung Weimar / Nietzsche-Archiv	http://lobid.org/organisations/DE-MUS-893614#!
Weinbau- und Heimatmuseum Klingenberg	http://lobid.org/organisations/DE-MUS-363217#!
Bücherei Gemmingen	http://lobid.org/organisations/DE-2041#!
Katholische Öffentliche Bibliothek Sankt Maria Magdalena	http://lobid.org/organisations/DE-394#!
Institut für Landwirtschaftliche Betriebslehre der Universität Hohenheim, Bibliothek	http://lobid.org/organisations/DE-100-410#!
Heimatmuseum Mittelstrimmig	http://lobid.org/organisations/DE-MUS-313519#!
Stadt- und Kreisbibliothek Osterburg-Stendal	http://lobid.org/organisations/DE-Ost3#!
Heimatmuseum mit Heimatstube der Miletitscher	http://lobid.org/organisations/DE-MUS-221514#!
früher: Halle/Saale; Universitäts- und Landesbibliothek Sachsen-Anhalt, Zweigbibliothek Neuphilologie	http://lobid.org/organisations/DE-3-20#!
LWL- Museum für Archäologie	http://lobid.org/organisations/DE-MUS-100516#!
Ostdeutsches Heimatmuseum Schleswig	http://lobid.org/organisations/DE-MUS-744012#!
A. Paul Weber-Museum	http://lobid.org/organisations/DE-MUS-114312#!
Ölmühle Waldbreitbach	http://lobid.org/organisations/DE-MUS-939111#!
Eisenbahnmuseum Schwarzwald	http://lobid.org/organisations/DE-MUS-126523#!
Institut für Forstbotanik und Baumphysiologie, Professur für Forstbotanik, Bibliothek	http://lobid.org/organisations/DE-25-55#!
Öffentliche Bücherei der Gemeinde Gangkofen	http://lobid.org/organisations/DE-1468#!
Bundesverband Bildender Künstlerinnen und Künstler, Landesverband Schleswig-Holstein	http://lobid.org/organisations/DE-2864#!
Kartoffelmuseum	http://lobid.org/organisations/DE-MUS-735919#!
Stadtarchiv Rees	http://lobid.org/organisations/DE-2266#!
Saline- und Heimatmuseum	http://lobid.org/organisations/DE-MUS-866919#!
GRASSI Museum für Angewandte Kunst Leipzig, Bibliothek	http://lobid.org/organisations/DE-L38#!
zeiTTor - Museum der Stadt Neustadt in Holstein	http://lobid.org/organisations/DE-MUS-104018#!
früher: Köln, Institut für Völkerrecht und ausländisches öffentliches Recht, Bibliothek	http://lobid.org/organisations/DE-38-207#!
Rheinisches Bildarchiv	http://lobid.org/organisations/DE-2102#!
Galileo Rügen	http://lobid.org/organisations/DE-MUS-068526#!
Stadtarchiv Dillingen/Donau	http://lobid.org/organisations/DE-Di2#!
Teichmühle Museum	http://lobid.org/organisations/DE-MUS-771613#!
Katholische Öffentliche Bücherei Don Bosco	http://lobid.org/organisations/DE-1645#!
belladonna, Bremer Frauenarchiv und Dokumentationszentrum	http://lobid.org/organisations/DE-Bre13#!
Museum für Bildende Kunst	http://lobid.org/organisations/DE-MUS-136723#!
früher: Rostock; Universitätsbibliothek Rostock, Fachbibliothek Rechtswissenschaften	http://lobid.org/organisations/DE-28-361#!
Stadtbücherei Korntal-Münchingen	http://lobid.org/organisations/DE-2001#!
Kloster Medingen	http://lobid.org/organisations/DE-MUS-341311#!
Stadtmuseum Ludwigshafen	http://lobid.org/organisations/DE-MUS-089112#!
Fachbibliothek der Dualen Hochschule Baden-Württemberg Karlsruhe (FBD)	http://lobid.org/organisations/DE-90-8#!
Kunsthalle Göppingen	http://lobid.org/organisations/DE-MUS-632117#!
Stadtbibliothek Torgelow	http://lobid.org/organisations/DE-1390#!
Stadtmuseum -Amtsturm Lübz	http://lobid.org/organisations/DE-MUS-835410#!
Heimatmuseum Reilingen	http://lobid.org/organisations/DE-MUS-302618#!
Universität des Saarlandes, Wirtschaftswissenschaftliche Seminarbibliothek, Betriebswirtschaftliche Abteilung	http://lobid.org/organisations/DE-291-114#!
Bauernmuseum Richen	http://lobid.org/organisations/DE-MUS-330410#!
Klostermühle Boitzenburg	http://lobid.org/organisations/DE-MUS-426115#!
Tertiärwelt Aubenham	http://lobid.org/organisations/DE-MUS-081029#!
Heimatmuseum Steinbach	http://lobid.org/organisations/DE-MUS-292417#!
Heimatstube Waldsieversdorf	http://lobid.org/organisations/DE-MUS-732514#!
Stadtmauermuseum	http://lobid.org/organisations/DE-MUS-371213#!
Leibniz-Institut für Festkörper- und Werkstoffforschung, IFW Dresden, Bibliothek	http://lobid.org/organisations/DE-D142#!
Stadtbücherei Marbach am Neckar	http://lobid.org/organisations/DE-2010#!
Burg Trifels	http://lobid.org/organisations/DE-MUS-246711#!
Museum im Kornhaus	http://lobid.org/organisations/DE-MUS-010319#!
KIT-Bibliothek, Bibliothek des Instituts für Entwerfen von Stadt und Landschaft, Fachgebiet Internationaler Städtebau	http://lobid.org/organisations/DE-90-70#!
Deutsches Hopfenmuseum	http://lobid.org/organisations/DE-MUS-369413#!
Kreiskrankenhaus Weißwasser, Medizinische Fachbibliothek	http://lobid.org/organisations/DE-Ww3#!
früher: Freie Universität Berlin, Fachbereich Mathematik und Informatik, Fachbereichsbibliothek	http://lobid.org/organisations/DE-188-898#!
Überwälder Heimatmuseum	http://lobid.org/organisations/DE-MUS-473210#!
Stadtarchiv Northeim	http://lobid.org/organisations/DE-2599#!
Stadtmuseum Werdohl	http://lobid.org/organisations/DE-MUS-378912#!
Burgmuseum Kirschau	http://lobid.org/organisations/DE-MUS-851818#!
Stadtseemuseum Bad Waldsee	http://lobid.org/organisations/DE-MUS-150021#!
früher: Marktheidenfeld, Kulturzentrum Franck-Haus	http://lobid.org/organisations/DE-MUS-315911#!
Staatliche Museen zu Berlin, Preußischer Kulturbesitz, Institut für Museumsforschung, Bibliothek	http://lobid.org/organisations/DE-B11e#!
Landesamt für Geologie und Bergbau Rheinland-Pfalz, Bibliothek	http://lobid.org/organisations/DE-Mz117#!
Museum fünf Kontinente	http://lobid.org/organisations/DE-MUS-099312#!
Weserrenaissance-Museum Schloss Brake	http://lobid.org/organisations/DE-MUS-401418#!
Heimatmuseum Bad Hindelang	http://lobid.org/organisations/DE-MUS-066119#!
früher: Münster; Lehrstuhl für Öffentliches Recht einschließlich Völker- und Europarecht, Bibliothek	http://lobid.org/organisations/DE-6-230#!
Schwarzwald-Museum	http://lobid.org/organisations/DE-MUS-132612#!
Handschriftenportal	http://lobid.org/organisations/DE-629#!
Feld- und Grubenbahn-Museum	http://lobid.org/organisations/DE-MUS-395313#!
Bibliothek Nauen	http://lobid.org/organisations/DE-507#!
Bibliothek Stuhr	http://lobid.org/organisations/DE-Stu1#!
Klassik Stiftung Weimar / Museum Neues Weimar	http://lobid.org/organisations/DE-MUS-995913#!
früher: Eppingen, Palmbräu-Ahnenkeller	http://lobid.org/organisations/DE-MUS-289218#!
Niedersächsisches Landesarchiv, Standort Wolfenbüttel, Dienstbibliothek	http://lobid.org/organisations/DE-Wo1#!
Bibliothek St. German	http://lobid.org/organisations/DE-Sp2#!
Museum Schloß Hohenlimburg	http://lobid.org/organisations/DE-MUS-058311#!
Institut für Stadtgeschichte Frankfurt am Main	http://lobid.org/organisations/DE-MUS-648211#!
Kunstmuseum Villa Zanders	http://lobid.org/organisations/DE-MUS-015116#!
Staatliche Porzellan - Manufaktur Meissen GmbH - Erlebniswelt Haus Meissen	http://lobid.org/organisations/DE-MUS-855914#!
Kunsthalle Schweinfurt	http://lobid.org/organisations/DE-MUS-415516#!
Stadtarchiv Frankenberg	http://lobid.org/organisations/DE-Fra1#!
Clara-Viebig-Pavillon	http://lobid.org/organisations/DE-MUS-084924#!
Palliativmedizin, Bibliothek	http://lobid.org/organisations/DE-82-721#!
LVR-Archivberatungs- und Fortbildungszentrum, Archivberatung	http://lobid.org/organisations/DE-Pul2#!
Schleswig-Holsteinisches Eiszeitmuseum	http://lobid.org/organisations/DE-MUS-712510#!
Institut für Phytomedizin  der Universität Hohenheim, Bibliothek	http://lobid.org/organisations/DE-100-360#!
Campusbibliothek Bergheim der Universität	http://lobid.org/organisations/DE-16-160#!
Mineralogische Sammlung der Friedrich-Schiller Universität Jena	http://lobid.org/organisations/DE-MUS-904610#!
Evangelisches Landeskirchliches Archiv in Berlin	http://lobid.org/organisations/DE-2841#!
Ibero-Amerika Institut für Wirtschaftsforschung, Bibliothek	http://lobid.org/organisations/DE-7-165#!
WILLI-BURTH-SCHULE - Gewerbliche Schule Bad Saulgau, Bibliothek	http://lobid.org/organisations/DE-2523#!
Hochschulbibliothek Ansbach	http://lobid.org/organisations/DE-1102#!
Museum Altdorf	http://lobid.org/organisations/DE-MUS-942216#!
Museen der Stadt Dresden, Bibliothek des Stadtmuseums	http://lobid.org/organisations/DE-D209a#!
Kenner Heimatmuseum und Römische Ausgrabungen	http://lobid.org/organisations/DE-MUS-435812#!
Kreiskultur- und Archivamt Biberach	http://lobid.org/organisations/DE-1135#!
Museum für die Arbeit mit Zugpferden	http://lobid.org/organisations/DE-MUS-050020#!
Städtische Fossiliensammlung	http://lobid.org/organisations/DE-MUS-377919#!
Leopold-Hoesch-Museum Düren	http://lobid.org/organisations/DE-MUS-037418#!
früher: Volkswirtschaftliche Bibliothek (ehem. Institut für Wohnungsrecht und Wohnungswirtschaft, Bibliothek)	http://lobid.org/organisations/DE-38-146#!
SPSG / Schloß Charlottenburg, Neuer Pavillon	http://lobid.org/organisations/DE-MUS-231912#!
Museum der Stadt Weinheim	http://lobid.org/organisations/DE-MUS-143117#!
Diamantschleifermuseum	http://lobid.org/organisations/DE-MUS-930812#!
Heimatstube Mühlhausen	http://lobid.org/organisations/DE-MUS-137815#!
Stadtbücherei Steinfurt	http://lobid.org/organisations/DE-738#!
Forschungs- und Dokumentationszentrum Chile Lateinamerika (FDCL) e.V., Archiv	http://lobid.org/organisations/DE-B1568#!
Universitätsbibliothek Kiel, Fachbibliothek am Romanischen Seminar	http://lobid.org/organisations/DE-8-56#!
Gemeindearchiv Pfronten	http://lobid.org/organisations/DE-Pfr1#!
früher: Münster; Institut für Umwelt- und Planungsrecht, Bibliothek	http://lobid.org/organisations/DE-6-244#!
Gießkannenmuseum	http://lobid.org/organisations/DE-MUS-064420#!
Universitätsbibliothek Hildesheim	http://lobid.org/organisations/DE-Hil2#!
Heimat- und Schifffahrtsmuseum Heinsen	http://lobid.org/organisations/DE-MUS-347111#!
Schiffahrtsmuseum Rostock	http://lobid.org/organisations/DE-MUS-836913#!
früher: Heidelberg; Sektion Psychoonkologie - Klinik für Psychosomatische und Allgemeine Klinische Medizin der Universität, Bibliothek	http://lobid.org/organisations/DE-16-137#!
Waffenmuseum Suhl	http://lobid.org/organisations/DE-MUS-877414#!
Stadtarchiv Rain	http://lobid.org/organisations/DE-Rai1#!
Haus der Geschichte Falkenberg	http://lobid.org/organisations/DE-4182#!
Stiftung Preußische Schlösser und Gärten Berlin-Brandenburg / DIZ, Archiv	http://lobid.org/organisations/DE-2262#!
""Historiengewölbe"" mit Staatsverlies	http://lobid.org/organisations/DE-MUS-118116#!
Numismatische Sammlung der Heinrich-Heine-Universität Düsseldorf	http://lobid.org/organisations/DE-2412#!
früher: Frankfurt/Main; Professur für Produktionstheorie und Produktionsplanung, Bibliothek	http://lobid.org/organisations/DE-30-182#!
Schifffahrtsmuseum Neuburg e.V.	http://lobid.org/organisations/DE-MUS-438113#!
Klassik Stiftung Weimar/ Kassengewölbe	http://lobid.org/organisations/DE-MUS-084424#!
Ehemaliges Zisterzienserinnenkloster Gravenhorst, Bibliothek	http://lobid.org/organisations/DE-Hoer1#!
Regionalmuseum  Hans Joachim Bötefür	http://lobid.org/organisations/DE-MUS-955613#!
Stadtbücherei Süßen	http://lobid.org/organisations/DE-1392#!
früher: Landshut, Museen der Stadt Landshut / Heiliggeistkirche	http://lobid.org/organisations/DE-MUS-713013#!
früher: Hillesheim, Geologische-Mineralogische Sammlung Hillesheim	http://lobid.org/organisations/DE-MUS-939913#!
Museum Schloß Lichtenberg im Odenwald	http://lobid.org/organisations/DE-MUS-045112#!
Puppen- und Spielzeugmuseum im Trinsenturm	http://lobid.org/organisations/DE-MUS-164025#!
früher: Münster; Lehrstuhl für Öffentliches Recht, Bibliothek	http://lobid.org/organisations/DE-6-320#!
Museum für Stadtgeschichte	http://lobid.org/organisations/DE-MUS-027218#!
Rheinisches Feuerwehrmuseum Erkelenz-Lövenich	http://lobid.org/organisations/DE-MUS-296013#!
Archiv der Alltagskultur des Ludwig-Uhland-Instituts für Empirische Kulturwissenschaft	http://lobid.org/organisations/DE-4002#!
früher: Haus Völker und Kulturen	http://lobid.org/organisations/DE-MUS-175411#!
Heimatmuseum Unterhaching	http://lobid.org/organisations/DE-MUS-096526#!
Städtisches Museum Halberstadt, Ausstellung Architektur und Fachwerkbau Liebfrauenkirche	http://lobid.org/organisations/DE-MUS-804911#!
Institut für niederdeutsche Sprache e. V.	http://lobid.org/organisations/DE-2957#!
früher: Frankfurt/Main, Frankfurter Sportmuseum	http://lobid.org/organisations/DE-MUS-424911#!
früher: Klosterfelde, Internationales Artistenmuseum in Deutschland	http://lobid.org/organisations/DE-MUS-917413#!
Universitätsbibliothek Kiel, Fachbibliothek am Pharmazeutischen Institut, Abteilung Pharmazeutische Chemie und PharmazeutischeTechnologie	http://lobid.org/organisations/DE-8-66#!
Heimatmuseum in der Zehntscheune/Museum im Schloßpark	http://lobid.org/organisations/DE-MUS-155917#!
Gärtner- und Häckermuseum Bamberg	http://lobid.org/organisations/DE-MUS-179215#!
Schloßmuseum	http://lobid.org/organisations/DE-MUS-033916#!
früher: Lautertal/Odenwald, Felsbergmuseum Beedenkirchen	http://lobid.org/organisations/DE-MUS-156014#!
Gerbereimuseum	http://lobid.org/organisations/DE-MUS-096120#!
Museum in der Kulturbrauerei+Alltag in der DDR	http://lobid.org/organisations/DE-MUS-902718#!
Institut für Chemiedidaktik, Bibliothek	http://lobid.org/organisations/DE-38-317#!
Institut für Arbeitsmedizin und Sozialmedizin, Bibliothek	http://lobid.org/organisations/DE-82-769#!
Heimatstube Watzum	http://lobid.org/organisations/DE-MUS-457312#!
Seminar für romanische Philologie, Bibliothek	http://lobid.org/organisations/DE-7-024#!
Institut für Kulturanthropologie / Europäische Ethnologie, Bibliothek	http://lobid.org/organisations/DE-7-139#!
Stadtarchiv Großenhain	http://lobid.org/organisations/DE-Ghn1#!
Papiermuseum im Kurpfälzischen Zehnthof	http://lobid.org/organisations/DE-MUS-087725#!
Kunstgewerbesammlung Ernst Schneider	http://lobid.org/organisations/DE-MUS-038713#!
früher: Universität Frankfurt, Institut für Studien der Kultur und Religion des Islams, Bibliothek	http://lobid.org/organisations/DE-30-122#!
Museum Wiesbaden	http://lobid.org/organisations/DE-MUS-145811#!
Stadtbibliothek Aachen	http://lobid.org/organisations/DE-52#!
Historisches Archiv der BGH Edelstahlwerke GmbH	http://lobid.org/organisations/DE-4006#!
Stadtarchiv Mücheln	http://lobid.org/organisations/DE-Mln1#!
Sauerländer Besucherbergwerk Ramsbeck	http://lobid.org/organisations/DE-MUS-167915#!
Städtische Museen Zittau+Kulturhistorisches Museum	http://lobid.org/organisations/DE-MUS-865010#!
Melanchthonhaus, Bibliothek	http://lobid.org/organisations/DE-Bret1#!
Stadtmuseum Kröpelin und Ostrockmuseum Kröpelin	http://lobid.org/organisations/DE-MUS-886413#!
Universität Bonn, Institut für Sprach-, Medien- und Musikwissenschaft, Bibliothek für Medien- und Musikwissenschaft	http://lobid.org/organisations/DE-5-58#!
Öffentliche Bücherei St. Georg	http://lobid.org/organisations/DE-809#!
früher: Münster, Institut für Medizinische Mikrobiologie, Bibliothek	http://lobid.org/organisations/DE-6-277#!
Fraunhofer-Institut für Holzforschung, Wilhelm-Klauditz-Institut (WKI), Bibliothek	http://lobid.org/organisations/DE-Bs81#!
Hessisches Kultusministerium, Bibliothek	http://lobid.org/organisations/DE-Wi21#!
früher: Mistelbach, Fränkisches Turmuhrenmuseum Mistelbach	http://lobid.org/organisations/DE-MUS-191517#!
DDR-Museum im ""Film-Palast""	http://lobid.org/organisations/DE-MUS-753219#!
Junghans Terassenbau Museum	http://lobid.org/organisations/DE-MUS-134727#!
Universität Münster, Universitätsarchiv, Bibliothek	http://lobid.org/organisations/DE-6-311#!
Heimatmuseum Fürstenwerder	http://lobid.org/organisations/DE-MUS-426511#!
Heimatmuseum Beuel	http://lobid.org/organisations/DE-MUS-272517#!
Mediathek Schramberg	http://lobid.org/organisations/DE-1964#!
Wolfgang-Schweitzer-Bibliothek, Homöopathische Bibliothek Hamburg	http://lobid.org/organisations/DE-H260#!
früher: Stuttgart; Institut für Pflanzenproduktion und Agrarökologie in den Tropen und Subtropen der Universität Hohenheim, Bibliothek	http://lobid.org/organisations/DE-100-380#!
früher: Bonn; Mineralogisch-Petrologisches Institut und Museum, Bibliothek	http://lobid.org/organisations/DE-5-15#!
Gemeindebücherei Südheide	http://lobid.org/organisations/DE-1195#!
früher: Otter, Götze Wäschemuseum	http://lobid.org/organisations/DE-MUS-972816#!
Stadtbibliothek Jüterbog	http://lobid.org/organisations/DE-505#!
""Frischglück""-Besucherbergwerk	http://lobid.org/organisations/DE-MUS-333919#!
früher: Universität Gießen, Zweigbibliothek im Phil. II / Kunstpädagogik	http://lobid.org/organisations/DE-26-053#!
Dorfmuseum Tündern	http://lobid.org/organisations/DE-MUS-343817#!
Emil-Frank-Institut, Bibliothek	http://lobid.org/organisations/DE-2422#!
Fahrbücherei 12 im Kreis Segeberg	http://lobid.org/organisations/DE-2982#!
Hochschule Mittweida (FH), Hochschulbibliothek	http://lobid.org/organisations/DE-Mit1#!
Historisches Uhren- und Musikgeräte-Museum zu Putbus	http://lobid.org/organisations/DE-MUS-715915#!
Rheinland-Pfälzisches Freilichtmuseum Bad Sobernheim	http://lobid.org/organisations/DE-MUS-228317#!
Früher: Albert-Ludwigs-Universität Freiburg, Institut für Medienkulturwissenschaft, Bibliothek	http://lobid.org/organisations/DE-25-178#!
früher: Museum für Energiegeschichte(n) der Avacon Netz GmbH	http://lobid.org/organisations/DE-MUS-284713#!
früher: Dannenfels, Dorfmuseum Dannenfels	http://lobid.org/organisations/DE-MUS-931117#!
Lehr- und Forschungsgebiet Konstruktion und Entwicklung von Mikrosystemen, Bibliothek	http://lobid.org/organisations/DE-82-334#!
Töpfermuseum im Alten Kannenofen	http://lobid.org/organisations/DE-MUS-438717#!
Erich Kästner Museum	http://lobid.org/organisations/DE-MUS-799913#!
